section id,recording id,timestamp [ns],detected marker IDs,tl x [px],tl y [px],tr x [px],tr y [px],br x [px],br y [px],bl x [px],bl y [px]
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381152536570000,"""28""",328.532,559.411,794.546,493.395,735.532,1011.709,284.342,1044.54
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381152573070000,"""28""",389.997,145.1,896.967,352.064,633.022,1029.978,282.959,1044.333
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381152599850000,"""25;28""",302.571,690.333,609.206,694.296,671.092,1019.971,280.239,1041.808
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381152640280000,"""28""",298.737,700.287,588.868,713.296,658.449,1026.643,277.443,1039.945
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381152672150000,"""28""",311.886,572.469,621.431,680.495,590.867,1030.366,274.007,1040.45
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381152697360000,"""25;28""",293.918,690.747,599.498,696.337,661.14,1020.735,270.302,1041.2
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381152733870000,"""25;28""",288.077,689.45,594.889,694.962,658.729,1019.518,267.984,1039.76
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381152766670000,"""24;25;28""",287.773,690.677,594.539,694.721,658.214,1019.733,267.446,1039.324
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381152800160000,"""24;25;28""",288.39,690.702,595.46,695.361,658.326,1019.633,267.675,1038.937
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381153041160000,"""24;25;28""",286.819,686.517,592.452,689.83,657.902,1011.469,267.978,1033.606
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381153068810000,"""24;25;28""",285.691,683.972,591.121,684.856,657.11,1008.299,267.442,1030.832
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381153101960000,"""25;28""",287.873,681.825,591.518,683.094,656.368,1003.732,266.838,1026.466
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381153135210000,"""25;28""",288.251,675.799,592.967,675.798,656.52,1000.805,267.347,1023.497
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381153171340000,"""24;25;28""",285.759,674.752,593.218,675.15,656.536,1000.073,267.468,1022.451
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381153205020000,"""24;25;28""",284.882,674.02,590.561,675.873,654.693,999.457,265.521,1021.382
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381153232610000,"""25;28""",285.676,671.086,589.729,676.406,651.344,997.643,262.409,1019.114
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381153268550000,"""24;25;28""",280.435,669.545,586.173,672.99,649.832,995.713,260.842,1016.999
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381153301120000,"""24;25;28""",279.847,667.378,585.719,672.274,649.207,993.66,260.376,1014.74
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381153332560000,"""24;25;28""",280.485,665.372,585.651,669.257,649.687,991.728,261.084,1012.786
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381153368980000,"""24;25;28""",281.27,663.337,587.635,664.928,650.447,989.607,261.699,1010.68
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381153404920000,"""24;25;28""",281.495,661.69,585.966,664.896,650.491,987.841,261.935,1009.124
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381153432400000,"""24;25;28""",281.058,660.909,587.915,663.701,650.08,986.51,261.891,1008.345
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381153475910000,"""24;25;28""",280.767,660.283,584.438,663.138,649.893,985.251,261.651,1007.326
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381153507520000,"""24;25;28""",280.815,658.777,584.318,663.956,650.258,983.026,262.367,1005.599
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381153547070000,"""24;25;28""",281.562,656.966,587.315,657.601,651.26,980.873,263.62,1003.587
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381153577680000,"""24;25;28""",282.678,656.103,588.568,654.926,652.488,979.176,265.414,1002.803
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381153610800000,"""24;25;28""",283.195,655.252,588.465,656.301,653.615,976.833,267.012,1001.622
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381153638600000,"""24;25;28""",284.356,653.608,587.06,653.883,655.342,973.677,269.029,999.567
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381153685810000,"""24;25;28""",285.468,651.788,589.583,649.0,657.361,970.927,271.476,998.104
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381153707310000,"""24;25;28""",286.606,651.792,590.406,647.522,659.702,969.075,274.202,998.427
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381153745150000,"""24;25;28""",287.558,653.028,589.563,648.996,662.451,967.982,277.287,999.793
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381153778460000,"""24;25;28""",288.506,654.026,591.424,647.17,664.764,966.773,279.846,1000.434
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381153806150000,"""24;25;28""",289.079,654.053,591.445,645.424,666.859,964.979,282.055,1000.527
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381153843900000,"""24;25;28""",289.171,653.058,593.639,643.635,667.829,962.388,283.487,999.202
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381153877340000,"""24;25;28""",289.021,651.266,593.411,640.291,668.251,960.52,283.708,997.875
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381153914860000,"""24;25;28""",288.78,649.374,592.237,639.008,668.073,958.844,283.496,996.586
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381153938340000,"""24;25;28""",288.807,647.723,594.804,636.376,668.187,957.543,283.494,994.801
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381153979710000,"""24;25;28""",289.333,645.082,592.029,638.0,668.138,955.847,283.212,992.501
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381154010860000,"""24;25;28""",289.748,642.39,591.345,635.818,667.946,954.4,282.797,990.43
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381154042980000,"""24;25;28""",289.455,641.312,593.047,634.018,667.317,954.346,282.075,989.957
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381154081550000,"""24;25;28""",288.681,641.745,594.219,632.907,666.594,955.054,281.41,990.521
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381154104500000,"""24;25;28""",287.914,641.684,592.076,634.227,665.86,955.38,280.431,990.733
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381154140340000,"""24;25;28""",287.643,640.95,593.371,632.722,665.114,954.962,279.807,989.441
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381154179960000,"""24;25;28""",287.947,639.196,592.227,631.98,665.117,954.329,279.701,988.333
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381154212760000,"""25;28""",292.887,638.029,595.75,631.124,665.029,954.412,279.517,988.343
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381154243780000,"""24;25;28;29""",287.967,638.946,594.403,632.179,665.082,954.952,279.404,988.625
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381154275810000,"""24;25;28""",288.067,639.008,590.407,635.723,664.837,955.327,278.898,988.555
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381154318910000,"""24;25;28""",288.666,637.295,592.903,632.927,664.906,954.277,278.858,986.64
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381154346550000,"""24;25;28""",289.402,634.266,595.259,628.969,665.117,951.808,279.225,983.547
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381154382140000,"""24;25;28""",289.953,630.942,596.175,625.367,665.274,949.302,279.121,980.625
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381154413800000,"""24;25;28""",289.82,628.522,595.216,625.063,664.824,947.557,278.672,978.829
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381154442770000,"""24;25;28""",289.293,626.957,594.952,623.355,664.231,946.906,277.813,977.777
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381154478630000,"""24;25;28""",289.391,626.092,596.152,621.682,664.106,947.16,277.608,977.382
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381154512500000,"""24;25;28""",290.377,626.432,596.112,622.994,664.586,948.175,277.953,977.933
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381154536380000,"""24;25;28""",291.172,627.556,599.442,622.893,665.676,949.324,279.097,979.278
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381154572060000,"""24;25;28""",291.772,628.292,598.416,623.317,666.255,949.295,279.606,979.337
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381154608520000,"""24;25;28""",291.465,627.031,597.362,622.825,666.062,947.744,279.428,977.961
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381154646130000,"""24;25;28""",290.924,625.492,598.876,621.713,665.597,946.518,278.88,976.86
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381154680040000,"""24;25;28""",290.536,625.44,599.08,622.094,664.93,946.982,278.304,977.183
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381154715770000,"""24;25;28""",290.173,626.959,597.118,621.741,664.746,948.828,277.699,978.993
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381154742640000,"""25;28""",296.363,639.319,597.322,632.239,664.521,951.297,277.171,981.253
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381154778870000,"""25;28""",292.143,632.497,595.885,629.364,664.265,954.608,276.827,984.735
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381154813810000,"""25;28""",297.473,642.699,600.26,635.471,664.876,959.109,277.402,989.482
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381154837660000,"""24;25;28""",289.734,641.721,597.776,639.257,665.929,963.71,278.473,994.971
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381154881070000,"""25;28""",294.458,643.082,600.142,639.308,667.02,969.439,279.015,1000.125
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381154913260000,"""24;25;28""",290.753,652.123,597.672,648.179,667.336,973.662,279.094,1004.484
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381154944060000,"""24;25;28""",290.32,656.636,596.98,653.233,667.047,977.89,278.519,1008.883
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381154973680000,"""24;25;28""",289.264,659.88,597.68,654.113,666.282,980.756,277.472,1011.195
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381155015800000,"""24;25;28""",288.766,660.959,593.722,659.405,665.562,981.911,276.433,1012.16
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381155042610000,"""24;25;28""",288.503,661.637,596.816,658.136,665.413,982.625,276.286,1012.697
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381155079520000,"""24;25;28""",288.643,662.839,595.742,660.457,665.959,984.023,276.89,1014.563
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381155115020000,"""24;25;28""",289.141,664.943,595.722,659.931,666.855,986.107,277.49,1016.535
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381155141080000,"""24;25;28""",289.721,666.752,595.407,664.704,667.665,987.735,278.086,1018.158
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381155175680000,"""24;25;28""",290.581,667.39,598.68,664.253,668.426,988.473,278.839,1018.704
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381155212370000,"""24;25;28""",291.271,667.17,599.754,662.141,669.202,988.106,279.602,1018.376
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381155247860000,"""24;25;28""",291.631,665.716,600.65,661.193,669.154,987.357,279.37,1017.203
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381155280260000,"""24;25;28""",291.446,664.957,600.474,662.579,668.824,987.41,278.736,1016.832
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381155304520000,"""25;28""",293.725,666.538,599.087,663.267,668.692,987.86,278.227,1016.414
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381155341720000,"""24;25;28""",292.294,662.716,601.856,660.138,668.583,987.884,277.798,1014.792
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381155378330000,"""24;25;28""",293.943,660.783,601.165,661.73,669.156,987.603,278.224,1013.338
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381155412600000,"""24;25;28""",295.923,659.506,602.292,658.641,670.592,987.588,279.255,1012.195
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381155436010000,"""24;25;28""",297.398,657.46,605.992,660.098,671.369,986.096,280.247,1010.323
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381155472330000,"""25;28""",303.246,656.685,612.534,656.548,672.942,984.104,281.487,1006.689
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381155516460000,"""24;25;28""",303.953,650.487,614.04,653.972,676.116,982.141,284.607,1003.24
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381155550880000,"""24;25;28""",309.143,646.499,618.935,652.229,679.799,980.029,287.957,999.439
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381155582620000,"""24;25;28""",313.757,642.405,624.549,646.416,682.891,977.556,290.949,995.306
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381155605840000,"""24;25;28""",318.042,637.589,628.518,643.488,685.404,974.873,293.312,990.847
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381155641960000,"""25;28""",327.102,633.677,634.715,641.584,689.153,971.942,296.777,985.71
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381155673720000,"""25;28""",336.074,630.997,642.341,640.21,693.656,968.197,301.008,979.857
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381155712650000,"""25;28""",341.899,626.947,647.344,637.909,699.017,964.816,306.404,974.208
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381155744470000,"""25;28""",352.752,624.963,654.467,636.579,705.071,961.106,312.415,968.456
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381155774470000,"""25;28""",362.324,619.356,664.052,631.38,711.068,957.446,318.58,962.995
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381155811270000,"""28""",375.11,595.156,630.668,671.298,640.312,955.198,325.058,958.729
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381155844630000,"""28""",384.947,564.399,751.159,543.196,760.474,948.877,333.907,954.987
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381155871030000,"""28""",401.197,505.501,848.489,445.581,801.216,946.7,342.298,952.939
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381155909240000,"""25;28""",394.438,599.007,702.317,615.837,738.836,950.702,347.135,952.419
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381155943840000,"""24;25;28""",390.114,598.504,701.747,615.117,741.063,950.794,349.472,951.572
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381155975840000,"""24;25;28""",391.191,597.477,702.689,613.894,741.023,950.125,349.599,950.247
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381156004680000,"""24;25;28""",390.879,594.848,701.431,612.658,740.625,947.349,349.125,947.276
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381156051960000,"""24;25;28""",391.385,591.112,701.414,608.819,741.204,944.391,349.74,944.175
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381156072470000,"""24;25;28""",393.802,590.183,705.355,607.505,744.67,942.617,353.366,942.705
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381156115760000,"""24;25;28""",397.801,586.975,708.831,604.843,747.28,940.589,356.189,939.661
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381156132700000,"""24;25;28""",399.992,584.788,709.548,603.567,748.31,939.128,357.307,937.701
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381156167740000,"""24;25;28""",401.341,584.859,710.797,604.099,749.858,939.14,358.783,937.974
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381156204960000,"""24;25;28""",402.965,584.537,713.118,603.013,750.979,938.768,360.063,937.373
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381156241150000,"""24;25;28""",402.423,584.448,711.226,602.148,749.546,938.475,358.74,937.152
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381156277430000,"""24;25;28""",399.141,585.01,710.222,601.757,746.632,939.24,355.854,938.644
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381156309530000,"""24;25;28""",396.251,587.774,706.351,605.804,744.595,941.865,353.515,941.916
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381156337080000,"""24;25;28""",393.953,591.815,703.414,608.942,742.407,945.646,351.155,946.052
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381156368900000,"""24;25;28""",390.589,596.149,699.177,612.83,739.3,949.365,347.924,950.296
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381156411130000,"""24;25;28""",386.611,600.664,695.204,616.562,736.176,952.863,344.512,954.299
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381156445470000,"""24;25;28""",382.861,604.132,692.542,619.94,732.782,955.023,341.129,957.133
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381156463560000,"""24;25;28""",377.59,606.386,688.122,620.331,728.087,956.593,336.507,959.503
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381156504780000,"""25;28""",376.742,617.227,679.483,629.622,722.371,959.24,330.112,963.574
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381156533460000,"""25;28""",366.679,614.537,674.37,628.311,717.094,962.396,324.868,967.843
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381156577880000,"""25;28""",360.96,621.531,666.831,634.465,714.449,965.241,321.794,971.864
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381156604410000,"""25;28""",361.099,626.379,667.218,637.564,712.983,967.802,320.42,975.665
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381156637010000,"""24;25;28""",353.901,626.101,662.945,637.16,712.047,970.432,319.546,979.876
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381156668350000,"""25;28""",353.026,631.372,661.346,641.045,709.62,974.133,317.05,985.401
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381156701240000,"""25;28""",350.05,642.573,654.524,649.523,705.476,977.171,312.426,990.555
